gene,Ctrl_1,Ctrl_2,2PN_1,2PN_2,2PN_3,2PN_4,2PN_5,2PN_6,2PN_7,2PN_8,2PN_9,2PN_10,3PN_1,3PN_2,3PN_3,3PN_4
MLT2A1_dup743,0.016583421,1.409152199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2292,0.034284825,1.389214132,0,0,1.049543826,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3154,0.490516257,0.918257592,0.445554177,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1328,0.698132398,0.710051476,0,0,0,0.055696584,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1863,0.677691497,0.72460834,0,0,0,0,0,0,0.070528028,0,0,0,0,0,0,0
MLT2A1_dup2173,0.467043276,0.933976065,0,0,0,0,0,0,0,0,0,0.486270933,0,0,0,0
MLT2A1_dup1936,0.693488501,0.701525986,0,0,0.233290211,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1245,0.405559098,0.987661761,0,0,0,1.137056335,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1115,1.028544744,0.364162928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2932,0.034517527,1.344326947,0,0,0,0,0,0,0,1.174304496,0,0,0,0.070098277,0,4.066315369
MLT2A1_dup1696,0.576451399,0.801267157,0,0,0.180990894,0,0,0,0,0,0,0.420128287,0,0,0,0
MLT2A1_dup3649,1.256437991,0.11297778,0,0,0,0,0,0,0.509959131,0.610638338,0.735587002,0,0,0,0.440453334,2.31586342
MLT2A1_dup2166,1.368679153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup720,0.033828707,1.330808104,0,0,0,0,0,0.338895032,0.068651451,0,0,0.052832097,0,0,0,0
MLT2A1_dup2913,0.929869458,0.433549042,0,0,0,0,0,0.115005011,0,0,0,0,0,0,0,0
MLT2A1_dup2133,1.294407271,0.0678953,0,0,0,0,0,0,0,0,0.353647597,0,0,0,0,0
MLT2A1_dup3370,0.855518525,0.504836457,0,0,0,0.408094596,0,0.11903556,0.723406645,1.333987958,0.438258611,0,0,0,2.624196268,0
MLT2A1_dup1013,0.772918902,0.581686256,0,0,0.158267368,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3293,0.929869458,0.420000634,0,0,0.324394515,0,0,0,0,2.108976653,0,0.914364982,0,0,0.169022724,0.386393936
MLT2A1_dup3661,0.050296968,1.292726518,0,0,1.658155038,0,0,0,0,0,0.755795436,0,0,0,0,0
MLT2A1_dup121,0.68079306,0.659252491,0,0,6.248120433,0,0,1.107548257,0.921060543,51.90425873,0,7.960600124,0,0,4.711943567,0
MLT2A1_dup784,0.664858242,0.674530465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3049,0.431168938,0.900291683,0,0,0.078101505,0.759410813,0,0.276887064,0,0.112835345,0.27184737,0.362588978,0.198515995,0,0.406940581,0
MLT2A1_dup330,0.457702411,0.87028196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2043,1.203458417,0.122176988,0,0,0,0,0.144012236,0,0,1.584862862,0,0,0,0,2.667376428,0
MLT2A1_dup2901,0,1.325104641,0,0,0,0,1.470046982,0,0,1.348162564,0,3.40389653,0,0,0,0
MLT2A1_dup1565,1.234921122,0.086093467,0,0,0.368101357,0,0.115977067,0.939600365,0,0,0,0,0,0,0,0
MLT2A1_dup3310,1.315236813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1138,0.831178712,0.479574262,0,0,16.52801834,0,0,0,0,3.141904281,0,0,0,0,0.543901212,0
MLT2A1_dup1754,0.404152239,0.900954149,0,0,2.220634414,0,0,0.899730151,0.205045062,4.926894316,0.345060128,0,0,0,2.148789998,0
MLT2A1_dup19,0.303705737,0.997981412,0,0,2.271711235,0,0,0,0.290040322,0,0,0,0,0,0.964458707,0
MLT2A1_dup1588,0.820255217,0.477574082,0,0,0,0.107320729,0.243427135,0.328691741,0,1.451086803,0,0,0,0,0,0
MLT2A1_dup3282,0.113856321,1.182472658,0,0,0,0.446902739,0,0,2.125735825,0,0,0,0,0,0,0
MLT2A1_dup3489,0.680747243,0.614372277,0,0,0,0.654909963,1.634028601,0.334299343,0.975174942,0,0.328214673,0.375232688,0,0.73189225,1.670485744,0
MLT2A1_dup335,0.983707534,0.3066687,1.271184495,0,1.573431788,0,1.790166702,1.549489654,0,2.273179214,0,0,3.110566932,10.93089682,3.2792876,2.498868812
MLT2A1_dup1378,0.075156389,1.212215402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1514,0.319953856,0.967200777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup111,0.854377834,0.432140008,0,0,0,0,0,1.494451781,0,2.076170349,0,0,0,0,4.392787922,0
MLT2A1_dup3242,0.438183335,0.846227169,0,0,4.596365358,0,0,0.79812877,0.161680441,0.271040516,0,7.341040559,0,0.728070358,0,0.335194217
MLT2A1_dup711,0.67593183,0.607791853,0,0,0,0,0,0,0,0,0,0,0,0,0.71085823,0
MLT2A1_dup1219,0.275250591,1.005480401,0,0,0,0,0,0,0,0.401321588,0,0,0,0,0,0
MLT2A1_dup3490,0.637357578,0.642505813,0,0,0,1.563576162,2.659902242,0.465575116,0.404201102,0.813121547,0.081625189,2.301851701,1.748461159,1.051657184,1.36851036,0
MLT2A1_dup1614,1.271395586,0,0,0,0,0,0,0,0,0,0,0,0,0,7.131149225,0
MLT2A1_dup25,0.498586504,0.771491783,0,0,0,0,0,0,0,0.339243521,0.681099076,0.882491693,0,0,0,0
MLT2A1_dup2802,0.457702411,0.810262514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1251,0.391198642,0.867413898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2226,0.700769221,0.551359736,0,0,0,0,0.148548055,0,0,0,0,0,0,0,0,0
MLT2A1_dup3396,0.628424363,0.61804921,0,0,0,0,0,0.524628122,0,0.237548095,0.286155127,0,0,0,0.942388713,0
MLT2A1_dup2252,0.806678579,0.427724784,0,0,0,0,0,0.234240091,0,0,0,0,0,0,0,0
MLT2A1_dup2758,0.301120007,0.916086273,0,0,0,0,0,0,0,1.229311391,0,0,0,0,0,0
MLT2A1_dup2206,0.621695639,0.594906398,0,0,0,0.109921011,0,0,0,0.571632805,0,0.734761806,0,0,0,0
MLT2A1_dup2399,0.825751772,0.386723231,0,0,0.462972841,0,0,0,0,0,0,0.614105044,0,0,0,0
MLT2A1_dup1939,0.454903008,0.757126033,0,0,0,0.457836139,0,0.116851422,0,2.261882835,0,0.491847434,0,1.208069852,0.343472784,0
MLT2A1_dup2902,0.762837352,0.445858738,0,0,0,0,0,0.29112697,0,0,0.535927673,0.612701375,1.043626946,0,1.497541337,0.244532162
MLT2A1_dup467,0.247215808,0.958643921,0,0,0.99796368,0.808631885,0,0,0,0,0,0.055155731,0,0,0,0
MLT2A1_dup539,0.673992841,0.53029229,0,0,0.50499367,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1067,0.100109889,1.102719471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898543379
MLT2A1_dup2955,0.377982471,0.824591481,0,0,0.161831948,0,0,0.172118986,0,0.467605934,0,0.375655248,0,1.046737789,0.927531234,1.252951958
MLT2A1_dup3033,0.923614731,0.269145496,0.090109836,0,1.691615566,0,0,0,0.763631947,0,0,0,0,0,0,0
MLT2A1_dup3614,0.270030921,0.916226049,0,3.345747378,0.158967666,0.165611081,0,0,0,0,0.069164707,2.899336646,0,0,0,0.757400503
MLT2A1_dup2511,0.350419985,0.827123101,0,0,0.253898887,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1087,0.457375714,0.719719261,0,0,4.76971078,0,0,0.763662824,0,1.556016322,0,0.612264044,0,0,0,0
MLT2A1_dup1302,0.599372205,0.571613767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3177,0.644405982,0.52071665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3616,0.855198825,0.30951732,0,0,0,0,0,0,0,0,0.140190348,0,0,0,0,0
MLT2A1_dup2335,0.355242884,0.809085662,0,0,0,0,0,0.437047229,0,0,0,0,0,0,0,0
MLT2A1_dup311,0.606228359,0.55647168,0,0,0,0,0,0.168699403,0,0,0,0,0,0,0,0
MLT2A1_dup2751,0.780857131,0.378075247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup299,1.138265158,0.015711897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2516,0.079050503,1.072886461,0.104116546,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup474,0.703587848,0.437034797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1488,0.086686063,1.050340296,0,0,0.163303148,0,0,0.57894568,0,0,0,0,0,0,0,0
MLT2A1_dup2156,0.349772585,0.786280945,0,0,12.47236704,0.599285514,0.494295273,0,0.811226316,0,0,1.508713964,0,0,0,0
MLT2A1_dup3289,0.414210327,0.719690184,0,0,0.487692658,0,0,0.230530406,0.070049331,1.174304496,0,0.75471009,0,0,0,1.355438456
MLT2A1_dup155,0.307595706,0.822847237,0,0,0,0,0,0,0,2.651023967,0,0,0.081825589,0,0,0
MLT2A1_dup1731,0.079669697,1.049948524,0,0,1.969870868,0,0,0.066510731,0.161680441,10.84162062,0,0.746546498,0,0,1.955014801,0
MLT2A1_dup913,1.089767645,0.026794395,0,0,0,0,0,0.170582209,0,0,0,10.31806136,0,0,0,0
MLT2A1_dup1022,0.494065642,0.621963166,0,0,0.093074333,0,0.146623857,0,0,0,0,0,0,0,0,0
MLT2A1_dup1346,0.15256747,0.960311128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3412,0.584154729,0.527197832,0,0,0.40457987,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3163,0.409092586,0.700542424,0,0,0.340000244,0,0,0,0,0.163735832,0,0,0,0,0,0
MLT2A1_dup372,0.924651335,0.181877108,0,0,0,2.268369962,0,2.315782719,1.876472994,3.14571265,1.894693792,2.166115974,0.922397553,0,0,0
MLT2A1_dup2051,0.74588541,0.360116673,0,0,0.159674189,0,0.377312059,0,0,0.115342797,0,0,0,0.275408343,0.748770669,0
MLT2A1_dup3656,0.48280845,0.62298665,0,0,0,0,0,0,0.078384315,0,0,0,0,0,0,0
MLT2A1_dup180,0.458849535,0.646826104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2219,0.544883823,0.557323423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1557,1.060796317,0.036821746,0,0,0,0,0,0.312559631,0.886432028,0,0,0,0,0,0.38280709,0
MLT2A1_dup3549,0.621571175,0.474227718,0,0,0,0.061610048,0,0.125795604,0,0,0,0.823658914,0,0,0,0
MLT2A1_dup1831,1.040232752,0.054563132,0,0,0,0,0,0,0,0,4.263061032,0,0,0,0,0
MLT2A1_dup223,0.336793533,0.755211566,0,0,0,0,0,0,0,0,0.138024051,0.157796528,0,0,0,0
MLT2A1_dup3139,0,1.091262645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup238,0.269434826,0.821458194,0,0,0,0,0,0.224932538,0.136696708,0,0.759132281,0,0,0,0.578520384,0
MLT2A1_dup523,0.44048351,0.645878547,0,0,1.13154937,0,0,0,0,4.768107757,0,0,0,0,0,0
MLT2A1_dup687,0.411814509,0.663454025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2846,0.584549695,0.482915079,0,0,0,0,0,0,0,0,1.078015433,0,0,0,0,0
MLT2A1_dup1200,0.502120788,0.562207464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3523,0.538255066,0.525717771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup376,0.470887254,0.592784647,0,0,0,0,0.698726035,0,0,0,0,0,0,0,0,0
MLT2A1_dup1612,0.80208849,0.255116211,0,0,0.160745828,0,0,0,3.047694393,0.46446764,0,0,0,0,0.418775542,0
MLT2A1_dup3459,0.580840623,0.472234216,0,0,0,0,0,0.258615329,0,0,0,0,0,0,0,0
MLT2A1_dup567,0.72739992,0.322842983,0,0,0.087840324,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup649,0.080723529,0.968567771,0,0,1.900883201,0.066010766,0,0.134781005,0,0.137312854,0,0,0,0,0,0
MLT2A1_dup1239,0.183374363,0.865665079,0,0,0,0,0.136050021,0,0,0,0,0,0,0,0,0
MLT2A1_dup3334,0.558173672,0.483083342,0,0,0,2.434348252,0,0.869830582,0,0,0.381249361,0.116230613,0,0,0.456567481,0
MLT2A1_dup810,0.42184554,0.608492074,0,0,0,0.574932479,0.130407394,0,0.214021689,5.740563177,0,0.054901557,0,0,0,0
MLT2A1_dup2028,0.256955739,0.770776037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2667,0.588020458,0.43764179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2019,0.618516771,0.405536794,0,0,0,3.371901295,3.059286963,0,0,0.701408902,0,0,4.936073394,0,0.505926127,0
MLT2A1_dup43,0.069191597,0.952689611,0,0,0.244399269,0,0,0,0,0,0,0,0,0.843086764,0,0
MLT2A1_dup1327,0.442718106,0.576079499,0,0,0.08019351,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup353,0.870038527,0.146687036,0,0,1.39023861,0,0.11526845,0,0,0,0,0,0,0,0,0
MLT2A1_dup1204,0.679966441,0.33437017,0,0,0.100074352,0.069504372,0,0,0,0,0,0,0.084788633,0,0,0
MLT2A1_dup237,0.975218205,0.034101958,0,0,0,0,0.643145555,0.57894568,0,0.14745528,0.088813772,0,0,0,0,0
MLT2A1_dup1785,0.787332129,0.220254846,0,0,0.164801342,0,0,0,0,0.119046465,0,0,0,0,0.42934098,0
MLT2A1_dup371,0.607755033,0.395732608,0,0,0.296099114,1.233893551,0,1.679578675,0.340239609,0.712970587,0.17177169,0.392757292,0.083623954,0.340477347,0.102853114,0
MLT2A1_dup3606,0.079878257,0.91129001,0,0,0,0,0,0,0,0,0,0.124750135,0,0,0,0
MLT2A1_dup2438,0.325303775,0.665460803,0,0,0,0,0,0,0,0.332010184,0,0,0,0,0,0
MLT2A1_dup622,0.422418077,0.566958931,0,0,0,0,0,0.331903712,0,0.50720774,0,0,0,0,0,0
MLT2A1_dup394,0.524888086,0.45427562,0,0,2.307218784,0,0.129809195,0.292128554,0,7.738020223,0,0.601146864,0,0,0,0
MLT2A1_dup2729,0.310657745,0.665373943,0,0,2.84487384,0,0,0,0,4.932078884,0,0,0,0,0,0
MLT2A1_dup256,0.4437558,0.532028326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1798,0.086883525,0.888670605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2194,0.736532615,0.220761179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098375008
MLT2A1_dup176,0.018337436,0.937803836,0,0,0.604535691,0,0,0,0,6.238492636,0,0.057277105,0,0,0.539978848,0
MLT2A1_dup1457,0.953546689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup242,0.641638894,0.308511168,0,0,0,0,0,0.238071121,0,0,0,0,0,0,0,0
MLT2A1_dup3249,0.569539199,0.380213682,0,0,0,0,0,0,0,0,0,8.301810995,0,0,0,0
MLT2A1_dup3186,0.615191413,0.331904768,0,0,0,0,0,0.117389907,0,0,0,0.109803114,0,0,0,0
MLT2A1_dup952,0.177404035,0.767690582,0,0,0,0,0.131620486,0,0,0,0,0,0,0,0,0
MLT2A1_dup1564,0.698501671,0.245862789,0,0,0.25971103,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup939,0.122755436,0.814056847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2894,0.120538633,0.812904454,0,0,0,0,0,0.575025054,0,0,0.987978027,0,0,0,0,0
MLT2A1_dup1344,0.224363927,0.706111124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1374,0.017576898,0.912738111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2925,0.115083221,0.814919195,0,0,0.23228465,0,0,0.768600299,0,0,0,0,0,0,0,0
MLT2A1_dup2260,0.556938774,0.371801875,0,0,0.158967666,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup214,0.92751936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1545,0.069035054,0.855480784,0,0,1.544360084,1.298410861,0,0.057632602,0,2.231178543,0,0,0,0,0.084702564,0
MLT2A1_dup2968,0.07896867,0.844994264,0,0,0,0,0,0,0,0,0,1.233295844,0,0,0,0
MLT2A1_dup637,0,0.918144492,0,0,0,0,1.282647225,0,0,2.205563402,0,0.337496823,0.344919198,0,0,0
MLT2A1_dup1593,0.378713579,0.53918178,0,0,0.339732317,0,0,0,0,0.981640827,0,0,0,0,0,0
MLT2A1_dup284,0.017823303,0.897487036,0,0,0.167881741,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2850,0,0.912666826,0,0,1.574107661,0,0,0,0,0.267547725,0,0,0.392256692,0.878396454,0,0
MLT2A1_dup2407,0.508558234,0.400129637,0,0,10.37882228,0,1.257706863,5.660802202,0,0,0,0,0,0,0,0
MLT2A1_dup1884,0.21239091,0.69628127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1032,0.418265911,0.485797078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2928,0.670836867,0.22620394,0,0,0,0,0,0,0.077793478,0,0,0,0,0,0,0
MLT2A1_dup3560,0.789721487,0.105761137,0,0,0,0,0,0,0,0,0,0.052482986,0,0,0,0
MLT2A1_dup3418,0.068879219,0.826452861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup36,0.856662266,0.03209596,0,0,0.864546076,0,0,0.817335077,0,0,0,0.127418587,0,0,0,0
MLT2A1_dup1000,0.504355274,0.372021356,0,0,0,0,0,0,0.383824022,0,0,0,0,0,0,0
MLT2A1_dup853,0.401493343,0.473837728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3621,0.743277419,0.123116811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1496,0.42184554,0.44253969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3665,0.431424723,0.432016574,0,0,0,0,0,0,0.31837331,0,0.080366189,0,0,0.079648942,0,0
MLT2A1_dup1145,0.812859473,0.049196267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1326,0.647692091,0.212332944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1983,0.035480807,0.823522624,0,0,0,0,0,0,0,1.810613677,0,0,0,0,0,0
MLT2A1_dup3048,0.488071291,0.369788053,0,0,0,0,0,0.060364005,0,0,0,0,0,0,0.887169039,0
MLT2A1_dup3243,0,0.85742065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2909,0.204514035,0.643640166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1759,0.273092131,0.572978,0,0,0.085743896,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2721,0.088702018,0.753732571,0,0,0,0,0,0,0,0,0,1.717780342,0,0,0.26119907,0
MLT2A1_dup2192,0.477968265,0.361019221,0,0,0,0,0,0.638436339,0,0,0,0.298587415,0,0,0,0
MLT2A1_dup3051,0,0.836225982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup876,0.101486122,0.731944457,0,0,1.115241009,0.387282676,0,1.355580128,0,2.416828012,0.069318066,0.052832097,0,0,0.581085885,1.707929737
MLT2A1_dup465,0.497086996,0.330934286,0,0,0,0,0,0.510749071,0,0.91060103,0.313407996,0,0,0,7.69413469,0
MLT2A1_dup834,0.456524284,0.370776497,0,0,3.675897108,0,0,0,0.298859116,10.32073098,0,3.587890937,0,0,0,0
MLT2A1_dup229,0.38679077,0.439579037,0,0,3.03605852,0.42172512,0,0.574053181,0,0,0,0.604071779,1.543391963,0.261831875,0,0
MLT2A1_dup198,0.565064705,0.259343283,0,0.274560242,0,0,0,0,1.337855746,0,0,0,0,0,0,0
MLT2A1_dup3346,0.325303775,0.499095602,0,0,0,0,0,0,0.132033281,0,0,0.254022129,0,0,0,0
MLT2A1_dup1803,0.065199774,0.752380513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1263,0.072651176,0.743097897,0,0,0.42769872,0,0,0.363908713,0,0,0,0,0,0,0,0
MLT2A1_dup9,0.506059177,0.309682643,0,0,0.794447746,0,0,0,0,0,0,0,0,0,0.183973137,0
MLT2A1_dup1868,0.503760515,0.311421651,0,0,0,0,0,0,0,0,0,0,0,0.073074148,0,0
MLT2A1_dup846,0.504077545,0.30406327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1415,0.307595706,0.500162046,0,0,0.676039912,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1860,0.358379964,0.443096578,0,0,0,0,0,0.113975883,0,0,0,0.106609735,0,0,0.753795975,0
MLT2A1_dup1756,0.417357821,0.383102844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1909,0.079050503,0.715257641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3716,0.379611004,0.412455905,0,0,0.085134342,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2432,0.017576898,0.774444458,0,0,0,0,0,0,0,0,0,0,0,1.213636994,0,0
MLT2A1_dup518,0.018882113,0.772527516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2379,0,0.789729546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3029,0.427994554,0.356551161,0,0,0.118569942,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3493,0.249526236,0.532882927,0,0,1.343053925,0.58299228,0.396706604,0.05951778,0,0,0,0,0,0,0.087473209,0
MLT2A1_dup770,0.020561654,0.760354161,0,0,1.936748921,0,0,0,0,0.139903662,0,0,0,0,0,0
MLT2A1_dup268,0.467043276,0.313026587,0,0,2.036660572,0,0,0.346579727,0,2.707024832,0,0,0,0,0.339578535,0
MLT2A1_dup1753,0.364122841,0.41540905,0,0,1.028926754,0,0,0,0,2.9730363,0,0,0,0,0.089352108,0
MLT2A1_dup1685,0.389383335,0.389917511,0,0,0.250069785,0,0.131315102,0.059103503,0,0,0,0.497553321,0,0,0,0
MLT2A1_dup3595,0.174163779,0.602935069,0,0,0.656195297,0.512713759,0.258432917,0,0,0.94802299,0.571003609,0,0,0,0,0
MLT2A1_dup892,0.30158686,0.47457236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup254,0.424979026,0.351088678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2,0.507305628,0.266096064,0,0,0.08848939,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup80,0,0.773084193,0,0,0,0,0,0.178971498,0,0,0,0,0,0,0,0
MLT2A1_dup2482,0.366748727,0.403977037,0,0,0.086362242,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2710,0.310569914,0.458163706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2251,0.3122726,0.456288182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3054,0.039321513,0.727039675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1837,0.061026988,0.704228161,0,0,0.670631593,0,0,0.203788879,0.330259247,0.138411357,0,0,0,0,0,0
MLT2A1_dup1637,0.068110478,0.696654278,0,0,0,0,0,0,0,0,0,0,0,0,0.584977085,0
MLT2A1_dup2876,0.456788833,0.305488196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup3263,0.10426023,0.656249062,0,0,0.736538115,0,0,0,0,0,0,2.605260215,0.346687008,0,0,0
MLT2A1_dup912,0.205247718,0.551748266,0,0,0,0,0,0.171347152,0,0,0,1.0684877,0,0,0,0
MLT2A1_dup3336,0.408029281,0.348950265,0,0,0.835504477,0,0,0,0,0,0,0,0,0,0.696530855,0
MLT2A1_dup2698,0.441310865,0.314151368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2765,0.077642479,0.671973436,0,0,10.7871494,0,0,0.388910075,0,1.452790957,0,0,0,0,0,0
MLT2A1_dup3615,0.491606293,0.253415437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup108,0.250697721,0.49311751,0,0,0.674679671,0,0.664281794,0.119594413,0,0,0,0,0,0,0,0
MLT2A1_dup1954,0.036499395,0.703577232,0,0,0,0,0,0.609416505,0,2.483457355,0,0,0,0,0,0
MLT2A1_dup1876,0.163855278,0.572978,0,0,0,0,0,0,0,0,0,0,0,0.295784616,0,0
MLT2A1_dup1396,0.470472375,0.264402844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup947,0.112457595,0.619365285,0,0,1.235807604,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1271,0.652166648,0.077745396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1569,0.674618066,0.054439406,0,0,0.814664229,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1122,0.381418676,0.347481,0,0,0.094543928,0,0.297877941,0,0.081478433,0,0,0,0,0,0,0
MLT2A1_dup3705,0.036586923,0.690871315,0,0,0.947706517,0,0,0.610877935,0,1.493647733,0,0,0,0,0,0
MLT2A1_dup1646,0.019865556,0.703352877,0,0,0,0,0,0,0,0,0,0.744602366,0,0,0,0
MLT2A1_dup2378,0.679587841,0.040102079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup2651,0.690270457,0.027851251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1511,0.322042154,0.395906633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup693,0.418265911,0.297746596,0,0,0.093803375,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1330,0.4741585,0.241394479,0,0,0,0.18246486,0,0,0,0,0,0,0,0.566424837,0,0
MLT2A1_dup1383,0.65095454,0.064020742,0,0,0,0,0,0.475507385,0,0,0,0,0,0,0,0
MLT2A1_dup3496,0.0243718,0.690319501,0,0,3.443452954,0,0,1.464936033,0,0.497484908,0,0.152250963,0,0.791908973,0,0
MLT2A1_dup261,0.522491337,0.191842976,0,0,0,2.392664207,1.033731668,0.581589267,0,0,0,0.652802074,3.752768128,0,0,0
MLT2A1_dup574,0.605426469,0.108878813,0,0,0.733197806,0,1.796724089,0.924212604,0.351040866,0.823877123,0,0,0.276091785,0,0,0
MLT2A1_dup3308,0.203423294,0.506830873,0,0,0,0,0,3.849345497,0,22.14581706,0,2.276828568,0,0,2.828689192,1.616629296
MLT2A1_dup3594,0.293398981,0.415519238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup774,0.708517664,0,0,0,0,1.39051781,0,0,0,0,0,1.991753697,0.094238759,0.863315626,0.695452633,0
MLT2A1_dup2274,0.538473425,0.16946667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup1597,0.063044409,0.644837018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT2A1_dup87,0.35480807,0.348950265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
