gene,Zygote,2C,4C,8C,Morula,ICM,TE
MLT2A1_dup3721,0,0,0.224709047,0.286926567,0.069763748,0,0
MLT2A1_dup1527,0,0.071604869,0.06636806,0.286824384,0.12001951,0,0
MLT2A1_dup3488,0,0,0.154620756,0.284280112,0,0.020741851,0
MLT2A1_dup1244,0,0,0.01617513,0.283071368,0.029250986,0,0
MLT2A1_dup2277,0.01599891,0.016420029,0.202239147,0.282316799,0.07223764,0,0
MLT2A1_dup2630,0,0,0.038740753,0.281857807,0.013199425,0,0
MLT2A1_dup3270,0.073388032,0.217933202,1.831877812,0.281283828,0.018612171,0,0
MLT2A1_dup115,0,0,0.034798388,0.277651778,0.053748877,0,0
MLT2A1_dup308,0,0,0,0.275289537,0,0,0
MLT2A1_dup1398,0.012689656,0,0.035082056,0.275138486,0.019309583,0,0
MLT2A1_dup659,0,0,0.600423748,0.274898227,0.020980132,0,0
MLT2A1_dup602,0,0,0.014434309,0.274615551,0.018486977,0,0
MLT2A1_dup3385,0,0.024199336,0.047220307,0.274085759,0.105552248,0,0
MLT2A1_dup98,0,0,0.061752535,0.273935913,0,0.023378105,0
MLT2A1_dup3659,0,0,0.105044085,0.27385579,0.098364602,0,0
MLT2A1_dup2862,0,0,0.055497429,0.273687117,0,0,0
MLT2A1_dup3316,0,0,0.044491334,0.273376232,0.064415562,0,0
MLT2A1_dup3506,0.01555756,0.007983532,0.236789031,0.272659291,0.18954464,0,0
MLT2A1_dup3301,0,0,0.041267319,0.272547331,0.037313758,0,0
MLT2A1_dup656,0,0,0.019592514,0.272165938,0.051172775,0,0
MLT2A1_dup3264,0,0,0.091967169,0.271242459,0.609813416,0,0
MLT2A1_dup1941,0,0,0.193091657,0.270492045,0.015440176,0,0
MLT2A1_dup12,0,0.068258817,0.064035498,0.270078468,0.198486756,0.022410735,0
MLT2A1_dup1744,0,0.126083165,0.109213832,0.270009177,0.018538046,0,0
MLT2A1_dup1474,0,0.034555584,0.351696122,0.269853773,0,0,0
MLT2A1_dup2540,0,0,0,0.269363474,0,0,0
MLT2A1_dup2854,0,0,0.717539584,0.267853972,0,0,0
MLT2A1_dup2589,0,0.02194574,0.080704606,0.266592507,0.423736113,0,0
MLT2A1_dup3347,0,0,0.079834916,0.26499547,0.131459235,0,0
MLT2A1_dup1437,0,0,0.13288834,0.264441229,0.136837737,0,0
MLT2A1_dup2931,0,0.015930441,0.245332337,0.262444046,0,0,0
MLT2A1_dup3457,0.012203791,0,0.043497985,0.262334665,0.485078854,0,0.465727279
MLT2A1_dup2239,0,0,0,0.261310223,0.230822705,0,0
MLT2A1_dup1064,0,0,0.013814811,0.260960866,0.177993644,0,0
MLT2A1_dup3680,0,0.215163662,0,0.260954114,0,0,0
MLT2A1_dup1433,0.014553847,0.148995052,0.25772108,0.260314914,0.037554492,0,0
MLT2A1_dup1599,0,0.099975035,0.297937542,0.260203538,0.014699359,0,0
MLT2A1_dup1164,0,0.007857096,0.600523556,0.259841996,0.429048444,0.161127034,0
MLT2A1_dup3472,0,0.008881934,0.431882059,0.255358825,0.014887331,0,0
MLT2A1_dup881,0,0.102337715,0.273944757,0.255156973,0.017542962,0,0
MLT2A1_dup2218,0,0,0.460818423,0.253129604,0,0,0
MLT2A1_dup528,0,0,0.250575189,0.252417521,0.021987178,0,0
MLT2A1_dup1432,0,0,0.166620682,0.252132726,0.014588838,0,0
MLT2A1_dup2954,0,0,0.021463156,0.25198873,0.143811577,0,0
MLT2A1_dup733,0,0,0.213214491,0.251830231,0.013474413,0,0
MLT2A1_dup1007,0,0.008574904,0.433154039,0.251649243,0.040716997,0,0
MLT2A1_dup370,0,0,0,0.249408863,0.031983221,0,0
MLT2A1_dup3300,0,0,1.780672588,0.248720032,0.011618655,0,0
MLT2A1,0,0.107290281,0.232170619,0.248389155,0.015774922,0,0
MLT2A1_dup117,0.027821968,0.022597097,0.083099949,0.247230339,0.066449158,0.023390213,0
MLT2A1_dup3052,0,0,0.256612984,0.247150038,0.0797024,0,0
MLT2A1_dup3284,0,0.07189488,0.725425558,0.246914046,0.096305494,0,0.094865734
MLT2A1_dup1978,0,0.008836733,0.190585723,0.24563584,0,0,0
MLT2A1_dup3605,0,0,0.020387437,0.24531913,0.039356525,0.048901734,0
MLT2A1_dup3089,0,0.00861746,0.27125839,0.244826515,0.028888071,0,0
MLT2A1_dup2243,0,0,0.164016057,0.244149325,0.054022703,0,0
MLT2A1_dup1664,0,0,0.24386108,0.243545553,0.103773628,0,0
MLT2A1_dup816,0,0,0.397981181,0.243233054,0.015238079,0,0
MLT2A1_dup3241,0,0,0.055023092,0.241146864,0.701703495,0,0
MLT2A1_dup577,0,0.007874912,1.511450697,0.238743575,0.045095429,0,0
MLT2A1_dup399,0,0,0.056962073,0.238616292,0.01548124,0,0
MLT2A1_dup3174,0,0,0.016506928,0.238538824,0,0,0
MLT2A1_dup1672,0,0,0.436238098,0.238429237,0.055395778,0,0
MLT2A1_dup1247,0,0,0,0.236918866,0.01531828,0,0
MLT2A1_dup3584,0,0.008152198,0.030223952,0.236287594,0,0,0
MLT2A1_dup1647,0,0,0.064848649,0.236022826,0.121784746,0.044350274,0
MLT2A1_dup3253,0,0,0,0.235974468,0.0128782,0,0
MLT2A1_dup839,0,0.023621786,0.066480767,0.235477531,0.04167742,0,0
MLT2A1_dup817,0,0,0.259724395,0.235088212,0.054274557,0,0
MLT2A1_dup1294,0,0.022700754,0,0.23433447,0,0,0
MLT2A1_dup1146,0,0,0.039495103,0.23399919,0,0,0
MLT2A1_dup1572,0,0.022342051,0.106195819,0.233864401,0.232126687,0,0
MLT2A1_dup3441,0,0,0.100082896,0.23373745,0.150723702,0.023936713,0
MLT2A1_dup1810,0.059872741,0,0.267439617,0.233617037,0,0,0
MLT2A1_dup795,0,0,1.474921077,0.233283413,0,0,0
MLT2A1_dup51,0,0,0,0.232605462,0.078011643,0,0
MLT2A1_dup1743,0,0,0.189773522,0.232379302,0,0,0
MLT2A1_dup808,0,0,0.131716251,0.232114287,0,0,0
MLT2A1_dup1871,0,0,1.008854264,0.230732825,0.027522205,0,0
MLT2A1_dup731,0,0,0.154093926,0.230634983,0.01548124,0,0
MLT2A1_dup3219,0,0,0.018341031,0.229962419,0.464348988,0,0
MLT2A1_dup8,0.061106444,0,0.115697553,0.229624414,0.039419501,0,0
MLT2A1_dup1885,0,0.180364983,0.014664469,0.229159357,0,0,0
MLT2A1_dup2067,0,0.023071162,0.064931099,0.228092939,0,0,0
MLT2A1_dup2916,0.017176494,0,0.016339345,0.227715041,0.029547951,0,0
MLT2A1_dup3727,0,0,0.030438307,0.22688784,0.013761102,0,0
MLT2A1_dup949,0,0,0.073155702,0.226790325,0.026458847,0,0
MLT2A1_dup1585,0.238209854,0.367380795,0.555675931,0.226059127,0,0.112831825,0
MLT2A1_dup1727,0,0,0.038478991,0.224747169,0.202113602,0,0
MLT2A1_dup408,0,0.025575009,0.391879622,0.224581607,0,0.026472644,0
MLT2A1_dup3406,0,0,0.096009689,0.223563912,0.047517929,0,0
MLT2A1_dup2629,0,0,0.71212586,0.223232269,0,0,0
MLT2A1_dup1333,0.012931941,0,0.516777156,0.223231296,0,0,0
MLT2A1_dup1397,0,0,0.081904603,0.223222128,0.014811568,0,0
MLT2A1_dup3706,0,0,0.020437149,0.222499883,0,0,0
MLT2A1_dup3273,0,0,0,0.222029903,0.401575022,0,0
MLT2A1_dup3050,0,0,0.135846042,0.2219542,0.013169562,0,0
MLT2A1_dup1132,0,0,0.155330963,0.219714215,0.155267884,0,0
MLT2A1_dup3053,0,0,0.047807455,0.219110076,0.012993184,0,0
MLT2A1_dup7,0,0,0,0.217953531,0,0,0
MLT2A1_dup1772,0,0,0.328204182,0.217359104,0.021471854,0,0
MLT2A1_dup2966,0,0,0.056447154,0.214977941,0.087608301,0,0
MLT2A1_dup163,0,0.022291731,0.091736137,0.214892404,0.01311024,0,0
MLT2A1_dup1308,0,0,0.08930506,0.214435516,0.082106711,0,0
MLT2A1_dup292,0,0,0.014799315,0.214309126,0.051290414,0,0
MLT2A1_dup438,0,0,0.328368646,0.214110381,0,0,0
MLT2A1_dup245,0,0,0.415344545,0.213664443,0.025986367,0,0
MLT2A1_dup2590,0,0,0.142427031,0.213015486,0,0,0
MLT2A1_dup1551,0,0,0.085240697,0.212610834,0.046573968,0,0
MLT2A1_dup374,0,0.044583462,1.064027726,0.212363896,0,0,0
MLT2A1_dup3337,0,0,0.216030262,0.211759665,1.093776583,0,0
MLT2A1_dup1740,0,0,0.033738824,0.211099642,0,0,0.022367506
MLT2A1_dup3311,0,0.017023707,0.157786809,0.211029087,0.02853405,0,0
MLT2A1_dup3024,0,0.19503817,2.032171035,0.210542545,0.041381135,0,0
MLT2A1_dup1501,0,0,0,0.209527346,0,0,0
MLT2A1_dup1135,0.015665599,0,0.257061037,0.208983923,0.013474413,0,0
MLT2A1_dup3188,0.015415806,0,0.087986813,0.207946691,0,0,0
MLT2A1_dup2806,0,0,0.113794876,0.206490261,0.040329882,0.022514249,0
MLT2A1_dup613,0,0,0.077562672,0.206255653,0,0,0
MLT2A1_dup546,0,0,0,0.205482184,0,0,0
MLT2A1_dup1805,0.016751334,0.024498833,0.254958487,0.204585845,0,0,0
MLT2A1_dup367,0,0,0,0.204331436,0,0,0
MLT2A1_dup3564,0,0,0.164152227,0.203938577,0.092222033,0,0
MLT2A1_dup267,0,0,0.093120607,0.203882171,0.01792433,0.042385521,0
MLT2A1_dup1615,0,0,0.219986558,0.203294124,0,0,0.05023019
MLT2A1_dup2178,0,0,0.05520036,0.203043652,0.051255372,0,0
MLT2A1_dup3120,0,0,0.07503149,0.202594597,0,0.022724172,0
MLT2A1_dup2267,0.017352664,0,0,0.202002402,0.036067021,0.024996589,0
MLT2A1_dup1589,0,0,0.021571556,0.201140679,0.014699359,0,0
MLT2A1_dup944,0,0,0.665969151,0.200187059,0,0,0
MLT2A1_dup1233,0,0,0.03267869,0.199951616,0.056627741,0.024742817,0
MLT2A1_dup579,0.164981781,0.834275265,0.162223268,0.199932504,0,0,0
MLT2A1_dup1296,0,0,0.09160682,0.199478341,0.031211508,0,0
MLT2A1_dup3515,0,0,0.348024391,0.199238936,0,0,0
MLT2A1_dup3028,0,0.008190652,1.110129891,0.197447598,0.054914587,0,0
MLT2A1_dup3477,0,0,0.019508187,0.197426117,0,0,0
MLT2A1_dup3698,0,0,0.039214759,0.197058098,0,0,0
MLT2A1_dup3330,0,0,0,0.197024868,0.226412591,0,0
MLT2A1_dup1544,0,0,0.653482514,0.196799366,0.019964145,0.023604527,0
MLT2A1_dup684,0,0,0.03114353,0.196671545,0.01210176,0,0
MLT2A1_dup1509,0,0,0,0.196250112,0.014963872,0,0
MLT2A1_dup742,0,0.024399318,0.110464981,0.196060378,0,0,0
MLT2A1_dup3021,0,0,0.376699079,0.195589639,0.041479427,0,0
MLT2A1_dup1892,0,0,0.049349631,0.195352262,0.013412319,0,0
MLT2A1_dup2618,0,0.024023128,0,0.194412434,0,0,0
MLT2A1_dup3150,0,0,0.314615992,0.194263577,0.017801059,0,0
MLT2A1_dup1552,0,0,0.06116231,0.193242708,0.075248155,0.023266515,0
MLT2A1_dup288,0,0.102036376,0,0.193213273,0.123761239,0.025125438,0
MLT2A1_dup3011,0,0,0,0.192087208,0.043516596,0,0.021731231
MLT2A1_dup1953,0,0,0.019773926,0.19190872,0,0,0
MLT2A1_dup2362,0,0,0.032431747,0.191660977,0.050093411,0,0
MLT2A1_dup3189,0,0,0.081792759,0.19052333,0.018528521,0,0
MLT2A1_dup2888,0.308710118,0.193884599,0.67193033,0.190000832,0.042721201,0,0
MLT2A1_dup78,0.565374606,1.082025846,0.592339712,0.189235541,0.246388352,0,0
MLT2A1_dup1820,0,0,0,0.187882052,0,0,0
MLT2A1_dup152,0,0,0.211258395,0.186995467,0.819958639,0.044718669,0
MLT2A1_dup826,0.554378446,0.259635326,0.305378188,0.186973932,0.43423919,0.190415075,0.094582596
MLT2A1_dup1546,0,0,0,0.186255406,0,0,0
MLT2A1_dup2152,0,0,0.050994618,0.185637435,0.075068993,0.023211119,0
MLT2A1_dup1994,0.016672256,0.01068565,0.052568222,0.185450252,0.043280425,0,0
MLT2A1_dup2032,0,0,0,0.185344116,0,0,0
MLT2A1_dup3204,0,0,0.01562549,0.185294402,0.237824348,0,0
MLT2A1_dup861,0,0,0,0.184871299,0,0,0
MLT2A1_dup1764,0,0,0.048898949,0.184860034,0,0,0
MLT2A1_dup3679,0,0.365607911,0.129681746,0.184262738,0,0,0
MLT2A1_dup652,0,0.105855919,0.015226981,0.183775684,0.020752037,0,0
MLT2A1_dup3454,0,0.141393264,1.483560196,0.183101482,0.094700402,0,0.280178404
MLT2A1_dup750,0,0,0.033098724,0.182911474,0.014963872,0,0
MLT2A1_dup1223,0.013614279,0.024868162,0.080875651,0.18286179,0.029250986,0,0
MLT2A1_dup2473,0,0,0.029129873,0.182617215,0.013169562,0.022055814,0
MLT2A1_dup1213,0,0,0.510648625,0.181020352,0,0,0
MLT2A1_dup3130,0,0,0,0.180912395,0,0,0
MLT2A1_dup2919,0,0,0.032431747,0.180639527,0.050093411,0,0
MLT2A1_dup833,0.03206203,0.058565257,1.02704349,0.180553221,0.017221735,0,0
MLT2A1_dup848,0,0,0.419934049,0.180331169,0.21822635,0,0
MLT2A1_dup2129,0,0,0.940960412,0.180295214,0.052611335,0,0
MLT2A1_dup1992,0,0,0.035178699,0.179540841,0.083487764,0,0
MLT2A1_dup2648,0,0,0.03235026,0.179408163,0,0,0
MLT2A1_dup296,0,0,0,0.179229032,0,0,0
MLT2A1_dup2276,0,0.103666751,1.053240616,0.179162526,0,0,0
MLT2A1_dup1078,0,0,0.352981038,0.178749437,0,0.076360337,0
MLT2A1_dup547,0,0,0.246970657,0.178607615,0,0,0
MLT2A1_dup2467,0,0,0.031603456,0.177151197,0.061402387,0,0
MLT2A1_dup463,0,0,0.684487316,0.176188241,0,0,0
MLT2A1_dup982,0,0,0,0.176120206,0.020408891,0,0
MLT2A1_dup689,0,0,0.057737236,0.176074106,0.026102898,0,0
MLT2A1_dup1025,0.015775149,0.063547108,0.225094468,0.176056128,0.209180511,0,0
MLT2A1_dup2614,0,0,0.038214382,0.175930627,0.22274029,0,0
MLT2A1_dup648,0,0,0.064035498,0.175497226,0.040144457,0,0
MLT2A1_dup187,0.014939379,0,0.241591458,0.17514849,0.051399084,0.021520242,0.021622267
MLT2A1_dup1846,0,0,0.032269182,0.174250963,0.043766513,0,0
MLT2A1_dup1117,0,0,0.030223952,0.172160378,0.027328386,0,0
MLT2A1_dup561,0.014110633,0.027131533,0.133796394,0.171930705,0.015158714,0,0
MLT2A1_dup3648,0,0.00861746,0.090317066,0.171896399,0,0,0
MLT2A1_dup3663,0.014040537,0,0.200086572,0.170194596,0.048306608,0,0
MLT2A1_dup3639,0,0,0.363935097,0.169910548,0.012545143,0,0
MLT2A1_dup26,0,0,0.201851025,0.169901809,0,0,0
MLT2A1_dup3374,0,0,0.210719924,0.168783987,0.042721201,0,0
MLT2A1_dup368,0,0,0.04403266,0.167913966,0,0,0.025244554
MLT2A1_dup1814,0,0,0.016896855,0.167391274,0,0,0
MLT2A1_dup3215,0,0,0.124315666,0.166297677,0.058365719,0,0
MLT2A1_dup1981,0.030313487,0.025916688,0.138276327,0.166255237,0,0,0
MLT2A1_dup3036,0.025320014,0,0.360414123,0.165655789,0.038528934,0,0
MLT2A1_dup1370,0,0,0.049808697,0.165471078,0,0,0
MLT2A1_dup3571,0,0,0,0.16514854,0.056040391,0,0
MLT2A1_dup915,0,0,0.098472366,0.164859522,0.072480407,0,0
MLT2A1_dup20,0,0,1.875218415,0.164753873,0.055174846,0.048554091,0
MLT2A1_dup13,0,0,0.262091388,0.164621704,0.03096248,0,0
MLT2A1_dup3362,0.053287706,0,0.084484276,0.164595735,0.030556149,0,0
MLT2A1_dup2423,0.012689656,0.069537671,0.160333694,0.163414567,0.131767102,0,0
MLT2A1_dup916,0,0,0.25947534,0.163155266,0,0,0
MLT2A1_dup3542,0,0,0.665333966,0.162938685,1.841543527,0,0
MLT2A1_dup1880,0,0,0.031338992,0.162585433,0.029427068,0,0
MLT2A1_dup257,0,0.00792885,0,0.162448775,0.026579663,0,0
MLT2A1_dup1334,0,0,0.562477802,0.161408939,0,0,0.024986957
MLT2A1_dup1848,0.037454952,0,0.467823108,0.16135923,0,0,0
MLT2A1_dup1493,0,0,0.061900984,0.160748806,0.01531828,0,0
MLT2A1_dup219,0,0,0.189811411,0.160330861,0,0,0
MLT2A1_dup1348,0,0,0.015183259,0.160140815,0.027457294,0,0
MLT2A1_dup3159,0,0,0.066737,0.159730292,0,0,0
MLT2A1_dup1619,0,0,0.433627582,0.159555227,0.021360601,0.026541226,0
MLT2A1_dup1659,0,0,0,0.158669762,0,0,0
MLT2A1_dup3321,0,0.024378149,0.052753053,0.158466513,0.034645661,0,0
MLT2A1_dup3059,0,0.022597097,0,0.157453894,0.314515525,0,0
MLT2A1_dup3283,0,0,0.067221614,0.157162998,0.024406483,0,0
MLT2A1_dup3117,0,0.009115056,0.117953054,0.156719168,0.067475146,0,0
MLT2A1_dup1655,0,0,0.231989254,0.156590393,0.01311024,0,0
MLT2A1_dup451,0,0,0.116751745,0.156521457,0.013259559,0,0.022622261
MLT2A1_dup2034,0.114204895,0,0.072192954,0.15638249,0.019867932,0,0
MLT2A1_dup2891,0,0,0.17084672,0.156309664,0.093774254,0,0
MLT2A1_dup456,0,0,0.157401022,0.155931725,0,0,0
MLT2A1_dup1395,0,0,1.591434629,0.155843114,0,0.024011502,0
MLT2A1_dup2622,0,0,0.496301028,0.15583054,0.025699542,0,0.021923118
MLT2A1_dup3540,0,0,0.050294545,0.1554948,0,0,0
MLT2A1_dup706,0,0,0.062501959,0.154796299,0.020012602,0,0
MLT2A1_dup1148,0,0,0.053947222,0.154565607,0.094841403,0,0
MLT2A1_dup638,0,0,0,0.152927265,0.097231688,0,0
MLT2A1_dup791,0,0,0,0.152579292,0.033930831,0,0
MLT2A1_dup2735,0,0,0.030802401,0.152574343,0.055702835,0,0
MLT2A1_dup244,0,0,0.837070093,0.152469298,0.013229424,0,0.022570847
MLT2A1_dup1733,0,0,0.222729163,0.152341417,0.415603266,0.022514249,0
MLT2A1_dup3588,0,0.008574904,0.110963243,0.15144798,0.014372707,0,0
MLT2A1_dup168,0,0,0.062038845,0.150535105,0.088583895,0.021711959,0
MLT2A1_dup2237,0.01622911,0.237350802,0.405844802,0.150386032,0,0.071324347,0
MLT2A1_dup2015,0,0,0.014086875,0.150356499,0.048821291,0,0
MLT2A1_dup3272,0,0.02096934,0.027278398,0.150091357,0,0,0
MLT2A1_dup3012,0,0,0.878496543,0.149618155,0,0.160076769,0
MLT2A1_dup1512,0,0,0.038410353,0.149578101,0,0,0
MLT2A1_dup1988,0.09988849,0,0,0.148436284,0,0,0
MLT2A1_dup640,0,0,0.219823964,0.147003248,0,0.023777243,0.024222372
MLT2A1_dup16,0,0,0,0.146786689,0.038223201,0,0
MLT2A1_dup2013,0,0.023233635,0.030223952,0.146617581,0.107030787,0,0
MLT2A1_dup885,0,0,0.048770468,0.145648906,0,0,0
MLT2A1_dup100,0,0,1.007442103,0.145458117,0.162823671,0,0
MLT2A1_dup2626,0,0,0,0.145076439,0.018739073,0,0
MLT2A1_dup1130,0,0,1.449420345,0.144476469,0.036726209,0,0
MLT2A1_dup781,0,0,0.015147534,0.144321016,0.074185828,0.022938047,0
MLT2A1_dup2327,0,0,0.166618189,0.143989433,0.031211508,0,0
MLT2A1_dup1091,0,0,0.520360219,0.143190995,0,0,0
MLT2A1_dup3591,0.020952132,0.041394318,0.676502982,0.142661563,0.054064516,0,0
MLT2A1_dup1774,0,0.022494383,0,0.142524944,0.03968827,0.023283894,0
MLT2A1_dup2679,0,0,0.281264368,0.142041187,0,0,0
MLT2A1_dup3176,0,0,0.043993407,0.141570949,0.053038235,0,0
MLT2A1_dup3345,0,0,0.053950399,0.141257609,0.013350794,0,0
MLT2A1_dup352,0,0,0.084254115,0.140683109,0,0,0
MLT2A1_dup2581,0,0,0,0.140408835,0.017321832,0,0
MLT2A1_dup102,0,0,0,0.139580107,0,0,0
MLT2A1_dup2383,0,0,0.015401201,0.139558516,0,0.024509362,0
MLT2A1_dup679,0,0,0.300125958,0.139184156,0.111933241,0.023880917,0
MLT2A1_dup2677,0,0,0,0.138899626,0,0,0
MLT2A1_dup3276,0,0,0,0.138764307,0.103849005,0,0
MLT2A1_dup1713,0,0,0.117049124,0.138697702,0,0,0
MLT2A1_dup535,0.063300035,0.20609771,0.060165438,0.137020801,0,0,0
MLT2A1_dup1829,0,0,0,0.136715773,0.015522524,0,0.026119699
MLT2A1_dup3256,0,0,0.031480205,0.136664587,0.05692857,0,0
MLT2A1_dup1738,0,0,0,0.136303182,0,0,0
MLT2A1_dup2779,0,0,0,0.136255218,0.082862852,0,0
MLT2A1_dup896,0,0,0,0.136220957,0,0,0
MLT2A1_dup2812,0,0.03123917,0.030082719,0.135120767,0,0,0
MLT2A1_dup1896,0,0,0.037356703,0.134706986,0,0,0
MLT2A1_dup2734,0,0,0.026712456,0.134644674,0.048306608,0,0
MLT2A1_dup2900,0,0,0.18709224,0.134563452,0,0,0.073278457
MLT2A1_dup1412,0,0,0.028998657,0.134481989,0.121261952,0,0
MLT2A1_dup2217,0,0.06794642,0.014731583,0.134067152,0.173163161,0.023443738,0
MLT2A1_dup227,0.028676012,0,0.027278398,0.134051492,0.07399508,0,0
MLT2A1_dup3126,0.013378971,0,0,0.133998487,0,0,0
MLT2A1_dup1816,0,0,0.391474237,0.133892472,0.037649278,0,0
MLT2A1_dup2695,0,0,0,0.133376547,0,0,0
MLT2A1_dup3009,0,0,0.082854548,0.133127392,0,0,0
MLT2A1_dup1368,0,0,0,0.133127392,0.093998626,0,0
MLT2A1_dup2936,0,0.193473024,0.277140437,0.132186876,0.107102574,0,0
MLT2A1_dup3573,0,0,0.01617513,0.132124123,0,0,0.024610269
MLT2A1_dup1298,0,0.015749824,0.014597963,0.131708784,0,0,0
MLT2A1_dup410,0,0,0,0.131523683,0,0,0
MLT2A1_dup3006,0,0,0.218614479,0.131421801,0.022714027,0,0
MLT2A1_dup1923,0,0,0.034061914,0.131328005,0,0,0
MLT2A1_dup2385,0,0,0.049693131,0.13027309,0.032636051,0,0
MLT2A1_dup2179,0,0,0.313185493,0.129771776,0,0,0
MLT2A1_dup2960,0.012427714,0,0.127777254,0.129488865,0.013350794,0,0
MLT2A1_dup3625,0,0,0.029804175,0.129388463,0.046034917,0,0
MLT2A1_dup1453,0,0.022805365,0.014833415,0.129372585,0.037996276,0,0
MLT2A1_dup3575,0,0,0.132281544,0.128897591,0.013289832,0,0
MLT2A1_dup1633,0,0,0.092570102,0.128884161,0.050707568,0.022156068,0
MLT2A1_dup2608,0,0,0.161394796,0.128766182,0,0,0
MLT2A1_dup3112,0,0.008996985,0.160685972,0.128606181,0,0.025255621,0
MLT2A1_dup3233,0,0.022494383,0,0.128311693,0.077166415,0,0
MLT2A1_dup3713,0,0,0.015974446,0.127841937,0.284054628,0.024190248,0
MLT2A1_dup3327,0,0,0.031100009,0.127765323,0.028120514,0,0
MLT2A1_dup2200,0,0,0.015550005,0.127765323,0,0,0.02398834
MLT2A1_dup3410,0,0,0.524933402,0.12735473,0.252135582,0.025722084,0
MLT2A1_dup1653,0,0,0.034918503,0.127089214,0,0,0
MLT2A1_dup1292,0,0,0.135530564,0.127019586,0.037016153,0.076963182,0
MLT2A1_dup3223,0,0,1.516505747,0.126980674,0.043900849,0,0
MLT2A1_dup426,0,0,0.067234484,0.126682319,0,0,0
MLT2A1_dup2394,0,0,0.043993407,0.12662044,0,0,0
MLT2A1_dup950,0,0.081349549,0.21165047,0.126245712,0.031895596,0,0
MLT2A1_dup1574,0,0,0,0.12613703,0.014479966,0,0
MLT2A1_dup4,0,0,0,0.126104856,0,0,0
MLT2A1_dup3005,0,0,0.042260625,0.125869246,0.012737301,0,0
MLT2A1_dup470,0.048474579,0.04307724,0,0.125525977,0.099237119,0.024932659,0
MLT2A1_dup210,0,0.025707866,0.083606517,0.125369981,0.021416083,0,0
MLT2A1_dup3569,0,0,0.0388288,0.125187731,0,0,0
MLT2A1_dup1749,0,0,0,0.125044671,0.013412319,0,0
MLT2A1_dup1207,0,0.023678298,0.466478683,0.1245972,0.027851418,0,0
MLT2A1_dup962,0,0.045401507,0.029530742,0.124471072,0.072314167,0,0
MLT2A1_dup911,0,0,0.049520783,0.124408534,0.104478523,0,0
MLT2A1_dup3290,0,0.007946994,0.093205595,0.124186241,0,0,0
MLT2A1_dup2419,0.028078391,0,0.089000486,0.123751287,0.018998138,0,0
MLT2A1_dup2640,0,0,0.016941321,0.123402367,0.030636559,0,0
MLT2A1_dup2143,0,0.008814305,0.396229138,0.123145503,0.014773975,0,0
MLT2A1_dup901,0,0,0.314214766,0.123006713,0.069858779,0,0.026986882
MLT2A1_dup71,0,0,0.023409825,0.122996036,0,0,0
MLT2A1_dup2085,0,0,0.045764401,0.122910781,0.05493169,0,0
MLT2A1_dup909,0.010708465,0,0.394404655,0.122825388,0.142837155,0,0
MLT2A1_dup1325,0,0,0.154194791,0.12279566,0,0,0
MLT2A1_dup275,0,0,0,0.122519714,0,0,0
MLT2A1_dup3513,0,0,0,0.122441768,0,0,0
MLT2A1_dup1166,0,0,0,0.122341818,0,0.022206537,0
MLT2A1_dup99,0.013056586,0,0.10828943,0.12218575,0.019867932,0,0
MLT2A1_dup101,0,0,0.372637756,0.121321427,0,0,0
MLT2A1_dup2448,0,0,0,0.121085295,0.026398849,0,0
MLT2A1_dup1839,0,0,0.066911248,0.120970158,0.075991466,0,0
MLT2A1_dup2047,0,0,0,0.120418931,0.037212006,0,0
MLT2A1_dup1407,0,0,0.318308615,0.119910987,0.018322649,0,0
MLT2A1_dup3319,0,0,0.643833866,0.119899778,0.072319476,0,0
MLT2A1_dup61,0,0,0,0.119588753,0.031467871,0.043618209,0
MLT2A1_dup3185,0,0,0.014466746,0.119430853,0.018528521,0,0
MLT2A1_dup2430,0,0,0.110946686,0.119401454,0.044891838,0,0
MLT2A1_dup761,0.012342786,0,0.180485778,0.119210741,0.013259559,0,0
MLT2A1_dup3424,0,0,0,0.118587069,0,0.026490951,0
MLT2A1_dup272,0,0,0.019592514,0.118165827,0.018910991,0,0
MLT2A1_dup1570,0,0.00870385,0.360235774,0.118157356,0.014588838,0,0
MLT2A1_dup3480,0.016668815,0,0.021040237,0.118123152,0.048982967,0,0
MLT2A1_dup779,0,0.102036376,0,0.118112885,0.015002439,0,0
MLT2A1_dup1989,0,0,0.806857818,0.11808444,0.014408283,0,0
MLT2A1_dup1098,0,0,0,0.11761119,0.052007763,0.022724172,0
MLT2A1_dup1590,0.024520068,0.01258274,0.100925512,0.117570169,0.029873884,0,0
MLT2A1_dup2073,0,0,0.981440025,0.116602534,0.087314194,0,0
MLT2A1_dup1052,0,0,0.043893422,0.116519125,0.050707568,0,0
MLT2A1_dup2452,0,0,0.02835992,0.116508467,0.012821468,0.022565888,0
MLT2A1_dup2856,0,0,0.014086875,0.116294813,0.368302673,0,0
MLT2A1_dup2205,0,0,0.075671055,0.116207518,0.077650568,0,0
MLT2A1_dup3212,0,0,0.051092872,0.116116209,0.046197986,0,0
MLT2A1_dup856,0,0.008171379,0.035247148,0.116076571,0,0,0
MLT2A1_dup584,0,0,0.32930698,0.116069735,0.316430196,0,0
MLT2A1_dup247,0.044523281,0,0.093665965,0.115997465,0,0,0
MLT2A1_dup2321,0,0,0,0.115422012,0,0,0
MLT2A1_dup1391,0,0,0.013726443,0.115053186,0.077563898,0.020786076,0
MLT2A1_dup2266,0,0,0.068273141,0.114933577,0.02853405,0,0
