gene,8C_R1,8C_R2,2PN_1,2PN_2,2PN_3,2PN_4,2PN_5,2PN_6,2PN_7,2PN_8,2PN_9,2PN_10,3PN_1,3PN_2,3PN_3,3PN_4
ANAPC15,1.616685206,1.548431678,1.438319528,1.572337463,1.219397462,1.346421635,1.458765173,1.724186789,1.634506088,1.350660402,1.65034687,1.497891637,1.250431713,1.355551892,1.289346768,1.451349005
PAAF1,0.479449192,0.494258701,-0.304056518,0.089787871,0.286168267,0.145564949,0.371869735,-0.104187758,0.04139308,0.511780187,0.285676105,0.277366216,0.457614277,0.429879482,0.03265397,-0.557046058
LIPT2,0.561827861,0.379147547,0.250311171,0.619428318,0.283507922,0.901287567,0.312432948,0.76589756,0.489147743,0.47899351,0.175383361,0.855761917,0.416039567,0.603966371,0.292328965,0.109596431
DDIAS,1.466102856,1.454956086,0.893395924,1.538610175,1.410825973,1.350970208,1.320103062,1.805568953,1.925564652,1.597092678,1.88324704,1.989447771,1.215323955,1.801867053,1.590276371,0.611866209
TMEM126A,2.510260347,2.441794863,0.731734902,-0.161527524,2.058963625,2.222005154,2.194251188,2.027817904,2.546107658,2.271736852,2.480640378,2.086388308,2.259984282,1.727052604,1.995001232,1.097687572
UBTFL1,1.452223579,1.518823626,-1,-1,1.566447981,-0.630579293,-0.140672168,0.667975286,0.650549378,0.666956733,0.895601366,0.911943902,-0.250843646,0.525271488,0.919584666,0.40928627
CWC15,2.259447417,2.284928364,1.120096932,0.839052784,1.922965006,2.229910574,2.017210362,1.49919974,2.099481745,2.12875425,2.129674427,2.154223671,2.122447222,2.039033598,1.93706576,1.692458964
JRKL,0.133206993,0.486108854,-0.183368673,-1,0.292905034,0.531019983,0.518553551,0.726949188,1.071608831,0.893765589,0.845003602,0.820569829,0.345383926,0.392274234,0.45861383,-1
MMP13,-0.119808065,0.201054743,-1,-1,-1,-1,-1,-1,-0.163300123,-1,-1,-0.642401671,-1,-1,-1,-1
SLC35F2,2.054637947,2.012860836,-0.067488794,1.178402781,2.414698486,2.132079977,2.355295169,2.017987321,2.362945551,2.444334802,2.488285547,2.927319128,2.36835142,2.463491342,2.714077662,-0.612080266
CRYAB,-0.501625617,-0.101629692,-1,-1,-1,-1,-0.202250916,0.199084025,0.25783355,-0.280068161,-0.478398437,-0.738744794,-1,-0.458197052,-0.063508375,-0.187234395
IL18,-0.523700339,-0.21670865,-0.701966549,-1,-0.821036657,-0.695898702,-0.333826503,0.013974976,-0.831980828,-1,-0.066351425,-0.66594534,-0.540064983,-1,-1,-1
RBM7,1.166963551,1.144527195,0.437628341,0.721433019,0.98198052,1.319882928,0.978814599,1.059483519,1.256593885,1.188130842,1.449994617,1.566713774,1.396351585,1.374317136,0.957201533,0.314539435
FOXR1,2.990476848,2.961632162,1.487108384,1.864925184,2.653902783,2.713170374,2.646785502,2.624834876,2.663325631,2.724156791,2.899504841,2.656369048,2.738644305,2.610087006,2.547557627,1.156633034
TRAPPC4,1.560030435,1.566447863,0.231145788,0.562340932,1.801141064,2.026110204,1.837319256,1.572620126,1.778630809,1.812164723,1.805339344,2.102215131,1.922662566,1.84563871,1.695736312,0.416348384
GRAMD1B,0.100371924,0.035427657,-1,-0.859187492,-0.08148319,0.15838692,0.504048869,0.170198914,0.068359174,-0.005394821,0.320426928,0.507962814,-0.125290889,0.627017667,0.461227421,-0.971728522
C11orf45,-0.193296,-0.147486155,-0.542552161,-1,-1,-0.06147232,-0.221366372,0.381669468,-0.580708255,-0.186777469,-0.734708276,-0.18174434,-0.25099464,-0.695565055,-0.579727646,-1
GTPBP4,1.761496185,1.72155062,0.277460681,0.731000982,1.638002674,1.70923374,1.547543348,1.763749552,1.769025242,1.733912339,1.76368954,1.564989712,1.591426368,1.440962421,1.689433002,0.329663257
IDI1,1.79043598,1.71215461,0.594241571,0.992336316,1.472911715,1.677614434,1.359268633,1.448548956,1.844281792,1.661520976,1.792937647,1.848357997,1.526531824,1.81468174,1.47809472,1.006047377
AKR1E2,0.335679906,0.151022153,0.242439302,0.21460598,0.475016348,0.584142763,0.579947112,0.295491229,0.535893488,0.470927984,0.397797189,-0.046347953,-0.276890177,-0.182713739,0.127411937,-1
PFKFB3,1.127412261,1.077889109,0.507865852,0.944748596,1.101264753,1.338476614,1.182751514,1.918376847,1.351228919,1.02340351,1.16952455,1.035277608,1.118789003,1.173018348,1.507322522,0.029382235
OPTN,1.282885283,1.347656248,0.09693746,0.44589457,0.500210394,0.807156851,0.179969799,0.312906494,1.374136972,0.818649487,0.899726413,0.992751401,0.862984514,1.218339582,0.904840029,-0.215629305
PHYH,0.479985228,0.342606427,-0.335947354,-1,0.042617247,0.187383078,-0.040794227,0.095964307,0.379424094,0.386921105,0.226615627,0.444023393,0.041769568,0.043509638,0.235431477,0.110797718
AL157392.5,1.566508317,1.590897316,1.236181165,0.859454202,1.449854214,1.421379813,1.426750464,1.924745385,2.067237173,1.787311244,2.033469193,1.76875624,1.465738173,1.638412175,1.580177026,1.622152347
CDNF,0.722621667,0.696357263,0.245384088,0.379560398,0.908244857,1.117285882,0.861486678,1.026402916,0.957124219,0.878946232,0.926561803,0.991539364,1.035697437,0.807496468,0.87848273,0.369756162
NMT2,0.922076437,0.897047664,0.354903853,0.45138541,1.100510117,1.016283534,0.930776399,0.953806114,1.050602067,1.17738613,1.195378463,1.165194452,1.096751901,1.169476929,1.115256609,0.045260373
TRDMT1,-0.099615008,-0.228956647,-0.595528746,-0.345018208,0.152157425,0.217213808,0.129181844,0.14359025,0.018547262,0.068648492,0.179062935,0.344058859,0.028042173,0.081646817,-0.523160984,-0.70427623
STAM,1.366248831,1.236420359,-0.271278238,-1,1.342830134,1.448010892,1.367662428,1.683026224,1.718883169,1.238068194,1.77329843,1.62351878,1.151436353,1.407971672,1.454978937,0.305940063
ACBD5,0.907040601,0.907891882,-0.291201657,-0.727488123,0.623548747,1.156928161,0.98495658,0.777366641,1.620672603,1.057343876,1.119337064,1.469215789,0.623625206,1.426985311,0.977949837,0.036968694
CCDC7,0.80253709,0.758415651,0.035944382,0.023885492,0.43610776,0.733188595,0.359441784,0.362094377,0.489765604,0.704036607,0.839874828,0.798141553,0.236315523,0.582888647,0.743270602,0.425213924
CUL2,2.144562066,2.207465517,0.279696139,0.729811051,1.909123445,2.054307716,2.010701832,2.068888331,2.33290099,2.529366181,2.587451658,2.281273641,1.822067277,2.39965365,2.251008585,0.353286538
CREM,1.205356503,1.182194311,0.162096706,0.486071985,1.476202039,1.573088115,1.341762051,1.358802569,1.711719518,1.687624727,1.943421006,1.638536977,1.300579833,1.756895923,1.018064816,0.342205479
ZFAND4,0.615743266,0.684509102,-0.650417893,-1,0.906926648,0.857576296,0.767762193,0.557301916,0.64480409,0.637372134,0.64787157,0.866857928,0.435220655,0.769836121,0.50508863,-0.298286728
MSMB,1.019617206,1.11926645,-1,-1,0.826016201,0.776511956,0.050364674,0.792299707,1.555255676,0.299776987,0.433768554,0.573872113,0.997053983,0.364310425,-0.064426084,-1
MRLN,1.904052456,1.952792007,-1,-1,1.232833537,1.70532564,1.77257656,1.320735612,1.634395442,1.698901988,1.550924867,1.967437236,1.062751157,2.251518013,1.145220032,-1
CDK1,2.276815989,2.298373123,1.099225049,1.064514519,2.254783649,2.296317396,2.313296782,2.027529405,2.397035561,2.349303565,2.353439187,2.292155685,2.409696647,2.243857719,1.676452349,1.701525072
NRBF2,1.858291228,1.751542604,1.096906191,1.257996142,2.365746051,2.31464951,2.257767344,2.176745682,2.401292643,2.513202013,2.38349078,2.443833846,2.38930858,2.513789001,2.133756321,1.136378703
SIRT1,1.329049694,1.300945517,-0.227270087,-0.164193294,1.102916101,1.23669367,1.10508522,1.05997896,1.61351085,1.063773811,1.797407573,1.282144512,1.167949703,1.312222011,1.081511128,-0.36616689
SAR1A,1.874785602,1.820500501,1.59462853,1.867718034,1.904753835,1.988912625,1.836633077,1.637680917,1.929669978,1.934220111,2.089230902,2.017552929,1.876039524,1.950155057,1.908174039,1.323546001
NDST2,0.123172893,0.155855968,0.261289759,0.255539032,0.191934785,0.158278339,0.259774917,0.584230669,0.375460225,0.090145849,-0.029085889,0.660148585,-0.004229011,0.294897441,-0.086031524,-0.22420175
SAMD8,1.49291439,1.516173377,-0.173096615,0.235139933,1.799242443,1.834170356,1.787628775,1.502323997,1.6810578,1.776191933,1.629405419,1.96578227,1.897913796,2.190350751,1.617209465,-0.410223928
SFTPD,0.448509684,0.13665304,-1,-1,1.334207984,1.141106906,1.235637764,1.340241992,1.226395984,1.131103878,0.915927475,1.34040822,0.786505891,1.545400523,1.159448979,-1
ADIRF,-0.128763481,-0.097286492,-1,-1,0.307024262,-1,-0.422843932,-0.729013285,-0.003105599,0.661198183,-0.067217722,-1,-1,-1,0.555267527,0.154148153
RPP30,1.880235653,1.834666649,0.918328838,1.324953755,1.512891224,1.726195219,1.61561942,1.565604522,1.682383106,1.841608711,1.968133925,1.684028587,1.682401965,1.544070774,1.102122796,1.006265322
RBP4,-0.32044356,-0.318448896,-1,-1,-1,0.074535594,0.263051567,-0.259327335,-1,-0.069604296,-1,-1,-0.488971235,-1,-0.550496763,-1
RRP12,0.844049132,0.831636126,-0.252298422,0.390888851,0.621255029,1.000539883,0.80490678,0.879881775,0.755169965,0.707577159,0.810106648,0.769848885,0.69419677,0.600218484,0.868149625,-0.300418505
R3HCC1L,1.410270964,1.255038164,0.197248571,0.231127423,1.228261475,1.397479065,1.138189293,1.439036957,1.354807743,1.22770164,1.485671749,1.306189909,1.00824791,1.295412926,1.3076586,-0.306204923
MRPL43,1.762091532,1.745438712,1.388100135,1.562134229,1.538408957,1.7791744,1.6258631,1.910860855,1.789893559,1.629988375,1.749107292,1.946844181,1.675380056,1.897651719,1.500762004,0.500573595
TWNK,0.954858433,0.93984974,0.679015666,1.079286912,0.861187075,1.376888333,1.055989965,1.292293073,1.219367587,1.248728086,1.193641268,1.472823416,1.155341808,1.3147604,1.070768714,0.450651337
KCNIP2,-0.040245233,-0.419216963,-1,-1,0.205630868,0.033403408,-0.181968989,0.727434622,0.380256659,-0.074552174,0.338897139,0.452572518,-0.428478083,-0.014370439,-0.287767455,-0.724065644
BBIP1,1.25781484,1.269926961,0.211896823,0.475935461,0.568515359,0.867917047,0.716879067,0.912344992,1.224194455,0.778679104,1.074823752,1.180339241,0.77070845,0.830974807,0.694389051,0.458433418
ENO4,-0.397555503,-0.426366496,-0.696620325,-1,-1,0.10750302,-0.137002269,-0.40963294,-0.120067948,-0.102294908,-0.397001753,-0.804179662,-0.123719214,-0.655645065,-0.621898938,0.135313967
PSTK,0.598198829,0.676876249,-0.196939188,-0.179620589,1.217030199,1.458216341,0.96705584,0.981258418,1.084504068,1.010393676,1.298175791,1.480251488,0.948300318,1.480352946,0.779010448,0.170293699
IKZF5,1.201707302,1.12598521,0.234060477,0.563138855,0.956754477,1.058874513,1.038881137,1.165350289,1.296723531,1.047863006,1.402632395,1.106543427,1.149562716,1.260039889,1.219709715,0.759152579
HMX3,0.343967401,0.39098436,-1,-1,-0.049036748,0.287221761,-1,0.525333031,0.596245009,-0.023580778,-0.630236053,0.907908472,-0.923906354,0.804663542,0.373274377,0.39808747
BUB3,1.629021109,1.561742926,1.147061386,1.539685315,1.768074707,1.709057427,1.795012578,1.555697687,1.966211872,1.87200124,1.93141566,1.897348889,1.780858367,1.834301209,1.854398054,1.534757568
AC068896.3,1.329932129,1.438443771,0.671962836,0.964486008,1.239924313,1.308750896,0.729123384,1.752185325,1.249790796,1.206454274,1.791727131,1.133141794,1.006601658,0.921970988,1.081404922,0.683876811
EEF1AKMT2,1.183175855,1.298078513,-0.313072869,0.773460309,1.052111158,1.178744494,0.570251444,1.50914914,1.021804734,1.010123489,1.613843196,0.959022779,0.902488072,0.652484219,0.860672315,0.685775227
PRAP1,1.90976783,1.749354401,1.990600862,2.308515966,1.60308686,1.475245691,1.374890705,1.718215774,1.511421159,1.146279702,1.582231932,0.944457996,1.211104248,1.765993595,1.619887592,2.027442574
PARP11,0.649736736,0.623234503,0.14777121,0.464696958,0.445447424,0.740620426,0.433658807,0.51693696,0.822799897,0.787431922,0.894276675,0.661436323,0.333987237,0.716345049,0.600361405,0.669497628
TAPBPL,0.213915744,0.255534933,-0.617927638,-0.087204596,0.220790388,0.612195996,0.259300189,0.863881194,1.034652116,0.115138022,0.827122521,0.639297889,0.151314372,0.683233961,0.448985817,0.325910577
VAMP1,0.573878833,0.613271158,-0.526727822,0.164006174,0.234048823,0.917089291,0.778828222,1.293843659,1.322545927,0.426885537,1.043938466,1.164154106,0.453504252,1.039869196,0.846601877,0.365138349
C12orf57,2.052919301,2.03535368,0.595602027,0.832992371,1.617405494,2.510561765,1.496062545,1.542789338,1.960311444,2.074276161,1.894291688,2.331639634,1.626680893,2.242608505,1.354459,0.625175966
APOBEC1,-0.214695796,-0.014761297,-1,-1,-1,0.391672957,-1,-0.041920656,0.91492655,0.591226491,0.040563972,-0.193895084,-1,0.276776955,-1,-1
NANOGNB,2.408866865,2.403926051,-1,-1,2.081846855,2.777003995,2.409207228,2.384880234,2.321726608,2.995759587,2.560506327,2.253239842,2.432796821,2.63534117,2.586791353,0.666655735
SLC2A14,1.446675386,1.411661618,-0.743169799,-0.250299542,0.913268099,1.299460228,1.574463725,0.857493216,0.825338471,1.495919778,0.938150919,0.863765912,0.954674996,0.933486225,1.048307765,-0.928007151
SLC2A3,2.526631552,2.522801434,-0.337516049,0.7809628,2.359528903,2.773345785,2.67006978,2.552750566,2.791527004,2.998364716,2.681310267,2.672172236,2.907015317,2.756467986,3.108585656,0.423210965
KLRG1,0.916410254,0.717414177,0.157636856,0.832187288,0.185959817,0.635302049,0.092206414,0.102070613,0.557720207,0.959298743,0.320267415,0.685434579,0.429132848,0.90606204,0.695921265,-0.311890881
KLRB1,0.669275123,0.217600267,-1,-1,0.186978925,0.371491232,0.0401938,-0.84034316,-1,0.366463489,-1,0.049416512,0.154713305,0.283383556,-0.470125183,-1
GSG1,-0.156289263,-0.084455072,-1,-1,-1,0.131730912,-1,-0.239336007,-0.296091331,-0.030889646,-1,-1,-0.304990175,-0.734042941,-1,-1
C12orf60,1.174779738,1.166001232,0.010326081,-0.087345247,0.950408428,0.986331396,0.896573668,1.208460706,1.295890886,1.222012708,1.006738514,1.335520082,0.943910112,1.290903,0.452336858,-0.22954345
SMCO3,-0.459768784,0.342573276,-1,-1,-1,-0.032098227,0.021380843,-0.789356884,-0.888593138,-0.332794245,0.309278545,0.152000758,-0.550695971,0.099324222,-0.047384458,-1
FGFR1OP2,1.364791057,1.402207544,0.731049793,0.733772545,1.068773061,1.205443377,0.848701282,1.428603514,1.377436483,1.176785864,1.62727192,1.538090916,0.97920891,1.239449391,1.224580711,1.218828962
SYT10,0.38790569,0.435152096,-1,0.261682207,-0.817358044,-0.025862477,-1,-0.639756207,-1,-0.445069743,-0.671924101,-0.277871486,-1,0.190217926,-0.511020559,-1
YAF2,0.617706387,0.689675767,-0.141339148,0.254893539,0.592355881,0.733493143,0.687334332,0.533258174,0.477218526,0.377640405,0.518278831,0.736773896,0.524961181,0.823487271,0.6447912,0.449817988
NELL2,0.171647484,0.056300991,-1,-1,0.05853838,0.715978455,0.621138253,0.560728136,0.362269799,0.680609604,0.133469927,0.531032386,0.372453728,0.532839701,0.195723963,-0.496125734
H1-7,0.984178658,1.274013445,-1,-1,0.699400611,0.771759695,0.773003571,0.876532532,0.545017366,1.223054933,1.042614491,0.671595172,-0.219496046,1.115933866,1.398014527,0.482618647
CCNT1,1.187229307,1.197016868,0.544375416,0.754558398,0.765842759,1.386701351,0.924236889,1.160418406,1.327661507,1.109194362,1.530197392,1.341742675,0.780946691,1.267157878,1.115804819,0.126871708
TEX49,1.541059152,1.584318783,-1,-1,0.55771191,1.224842682,1.177393635,1.31037528,1.208947649,1.307571765,1.410014229,1.559683558,0.551322741,0.8054891,0.612544505,-1
AC073610.2,1.76170966,1.745392039,1.570713239,2.134114924,1.804393049,1.797600026,1.566916661,2.109019712,1.800668905,1.950835312,2.113554318,2.134927387,1.573803174,2.095095742,1.99308111,1.317863681
RHEBL1,1.598190065,1.486405823,1.365318352,2.00175361,1.345141914,1.948892039,1.713598305,2.029251034,1.884734491,1.998634344,1.725733388,2.107876507,1.482312782,1.88638479,1.986814087,0.849068458
LMBR1L,0.629659603,0.511206403,0.386815074,1.108744928,0.666187079,1.123674622,0.831468362,1.208764538,1.296854659,0.990389875,0.897523398,0.775730126,0.574202635,0.754564206,1.674268793,-0.875347286
PRPH,1.200954683,1.186876133,-1,-1,1.120867639,1.325435406,1.171796052,0.791546445,1.175764836,1.335117754,1.003159955,1.654114041,0.981914784,1.52319701,0.58149181,-1
TROAP,1.534232537,1.398587146,1.438880793,1.998723471,1.386624866,1.459668057,1.326516506,1.507446606,1.551187512,1.570190341,1.519058441,1.775087086,1.282610785,1.770668612,1.512713473,0.975672235
FAM186B,-0.094497759,-0.58021916,-1,-1,-0.490189085,0.098798383,-0.058211681,0.075828614,-0.373229966,-0.065162073,-0.361548384,0.437528921,-0.744140316,0.596837595,-0.147458099,-1
TMBIM6,2.269401788,2.264976406,1.810228148,2.172258686,2.375571077,2.44180821,2.391252415,2.16520128,2.371599409,2.502571451,2.516129711,2.519819072,2.379542638,2.594507132,2.363576445,1.859013337
AQP6,-0.003948433,0.129219904,-1,-1,-0.209007238,0.061005514,-0.515403802,0.318998774,0.278614376,0.05969327,0.293056562,0.192739409,-0.185256712,0.233292142,0.324766907,-0.308071002
RACGAP1,1.731336334,1.764644932,1.229857367,1.888111957,1.3126645,1.489385367,1.108467601,1.823388275,1.891940122,1.566973165,1.971229865,1.623229023,1.148392551,1.723884583,1.883889309,1.397742968
DAZAP2,1.502775099,1.516972753,1.39449861,1.544105888,1.210376047,1.280486175,1.221813397,1.775757493,1.949929514,1.61932378,1.8375998,1.772844453,1.204291224,1.552986825,2.032195137,1.286339459
CELA1,0.77628063,0.862099999,0.564907876,0.991608707,0.340625132,0.677371129,0.621836157,0.732855877,0.458811079,0.661471266,0.569462866,0.748793058,0.133087774,0.687754611,0.0485358,0.100449125
ATG101,1.362764561,1.343737981,0.194706055,0.47164971,1.595547585,1.692168609,1.508013376,2.150293662,1.832097927,1.857320493,1.685072141,1.705500566,1.430709739,1.707596914,2.106176953,0.079093654
PFDN5,2.191911335,2.146088017,1.729875932,1.929351937,1.909770717,2.199625473,2.099607447,1.863867944,2.132626571,2.339931782,2.201069778,1.985683202,2.059457766,2.019548707,1.971708721,1.72432282
HOXC10,0.461624715,0.848261617,-0.295554589,-1,-0.01392912,1.149078945,-0.341865682,1.045139832,0.975062064,0.540996674,0.159508541,0.405316131,0.08874757,0.384450192,0.912425548,0.863745348
AC012531.3,0.017674035,0.461168103,-1,-1,-0.020067804,0.875783907,-1,0.957054707,0.868354675,0.636766838,-0.171286497,-0.141953014,0.196868679,0.126023876,0.839610578,-0.209386459
OR6C3,0.399793266,-0.40182308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.17659392,-1
AC023055.1,2.130372692,2.015662734,1.112301627,1.412412495,2.293783164,2.21775628,2.30321291,2.162184307,2.327323985,2.517749699,2.555188314,2.512647714,2.273893265,2.449738127,2.346284304,1.133123895
ORMDL2,2.2085655,2.059922216,1.133558068,1.545605576,2.089326373,2.148811424,2.2884158,2.084371414,2.103098018,2.345971724,2.496468415,2.507049521,2.062078964,2.389239997,2.075795059,1.21097789
MIP,0.001812562,-0.324107785,-0.720361455,0.016874668,0.393433749,0.216605782,0.33718462,0.343796626,0.532440963,0.620438602,0.114493555,0.425549707,-0.206405092,0.599488099,0.339574855,0.080391601
DDIT3,2.488199755,2.421385902,-0.403561588,0.399386404,2.035219945,2.412487931,1.821479268,2.597764273,2.448992921,2.647777764,2.395170823,1.738422356,1.903669329,2.168157929,2.712567043,1.470638605
AC022506.1,2.766446831,2.68536925,-1,0.003644594,2.386757325,2.793154467,2.105182723,3.024344437,2.913437866,3.055403563,2.841976494,1.995330687,2.222130168,2.590326236,3.183984346,1.926052031
AC025165.3,1.763431663,1.701609254,1.304948493,1.80225582,1.876906794,1.753435358,1.682706678,2.125729735,1.947420585,2.147455875,2.008908326,1.976032236,1.809034406,1.975817171,1.91176775,1.413118631
TSFM,1.676912256,1.617940923,1.209176025,1.711363178,1.776224215,1.654374577,1.582439513,2.030828344,1.847135369,2.043821876,1.906964151,1.873310195,1.704248694,1.871205848,1.815922258,1.304754772
AVIL,-0.30760664,-0.090562241,-0.392130397,0.346709458,-0.177868484,-0.177000624,-0.502420365,0.574895869,0.12136087,-0.124038365,0.092080308,0.191670621,-0.310840727,-0.075880191,-0.020517139,-0.428174635
LEMD3,0.691493125,0.575283587,-0.496508116,0.332846909,0.52975544,0.643518704,0.808884788,0.8493793,0.817153553,0.866420975,0.710793846,0.632038082,0.519288924,0.617260001,0.749696284,0.098057465
LLPH,1.447779558,1.457405728,-0.466462687,-1,1.459025746,1.585111913,1.536733892,1.312713967,1.617388305,1.800128183,1.712968656,1.638052547,1.767987801,1.667564921,1.639431502,0.044669089
IRAK3,-0.254641682,-0.199287251,-1,-1,-0.291271123,-0.859558489,-0.070774199,-0.24072932,-0.20706865,0.249140121,-0.567004909,-0.26091475,-0.126581272,-0.137771035,-0.509433372,-0.957127277
RAP1B,1.426596485,1.45063749,0.882019427,1.026177676,1.368524333,1.390822105,1.393346854,1.236448832,1.628754503,1.770385889,1.756974057,1.594221119,1.422503662,1.605436608,1.72355664,1.198054429
MDM2,1.089313645,1.144265266,0.147330915,0.456233143,1.700083756,1.572090913,0.831977855,1.458989221,1.370006333,1.169729672,1.555028634,1.472705998,0.98459468,1.619933337,1.220570653,0.387307587
KITLG,1.259874718,1.357156611,-1,0.267743681,0.940905582,1.271996253,1.17292853,1.137697423,1.248956064,1.491624293,1.440296074,0.980047936,1.102590792,1.35501605,0.943118525,-0.934795741
DRAM1,1.486404123,1.44154888,-0.354244375,-1,1.562856962,1.762086425,1.669457283,1.395038982,1.623549574,1.823661275,1.865779242,1.913209392,1.540424458,1.834971901,1.833708908,-1
MTERF2,0.305929113,0.238409202,-0.650291307,0.331900005,0.380753048,1.001345659,0.333722878,0.448789153,0.342312317,0.695217429,0.229351837,-1,0.183342457,0.559375336,0.760133536,-0.532210224
GPN3,1.848079267,1.774009238,0.859369319,1.002981036,1.710382009,2.07845283,1.907379164,1.524760932,2.000907595,2.321198745,2.154676503,2.129750779,1.952849135,2.070756906,1.906302819,1.336302799
MAP1LC3B2,2.737271222,2.724269642,0.994590492,0.971552252,1.914982385,2.279739929,2.10493415,2.27610894,2.42985172,2.389846773,2.584138577,1.993630495,2.012093227,2.18102251,2.235982956,1.686256051
NOS1,0.003112397,0.064120156,-1,-1,-1,-0.647979456,-0.725169677,-0.008166116,-0.230640548,-0.454928035,-0.319624051,-0.737981925,-0.889060941,-0.65339337,-0.852742439,-0.667596487
AL021546.1,2.449076008,2.44099546,2.192205204,2.337765655,2.754478987,2.987487551,2.794507217,2.726478457,2.926963034,3.158354651,2.940413029,2.999507883,2.901811716,2.999489056,2.745519091,1.423314045
TRIAP1,2.257579708,2.134169455,1.175662544,1.209220291,2.724323803,2.675854016,2.383425043,2.337802967,2.544325443,2.531305931,2.456806179,2.722563508,2.556143834,2.7930218,2.571095613,1.259943706
DYNLL1,2.188542366,2.195162386,1.299073223,1.215817535,2.048439084,2.347910313,1.790685699,2.34633928,2.2383347,2.003093295,2.223129245,2.097144121,1.957813277,2.037021499,1.92821795,1.456349937
MORN3,-0.285719541,0.061111922,-0.49957003,-1,-0.132331204,0.271309677,-0.316830079,0.476408572,0.850574133,-0.615908711,0.214020291,0.651375041,-0.167684966,0.466006776,0.05288662,-1
B3GNT4,1.502527761,1.444667203,1.120847911,1.46171367,1.630209452,1.847845981,1.694504905,1.609385215,1.707712448,2.046755351,1.676185508,1.839066498,1.615080382,1.838231828,1.905099912,1.084031549
AC048338.2,2.037148301,1.985211744,1.53048401,1.900807373,2.108353575,2.32179472,2.148627638,2.062527835,2.181079186,2.499463281,2.130421905,2.283311407,2.067844974,2.309561399,2.38551601,1.53099671
DIABLO,1.592530491,1.541682314,1.079656538,1.427504448,1.643849973,1.860808706,1.687328444,1.610896406,1.717128711,2.029967856,1.664423834,1.815022971,1.599757458,1.842799763,1.926264174,1.065698448
AC048338.1,1.899032862,1.852413502,1.414540007,1.814824052,2.058898404,2.254994951,2.150191336,2.003354962,2.121965718,2.472803093,2.076692862,2.260799771,2.063581028,2.264384256,2.323114879,1.438133809
RSRC2,1.549544198,1.53532552,0.633586406,0.469353756,1.544546869,1.507481705,1.327288215,1.523491797,1.687175496,1.623725822,1.753334666,1.491376824,1.499462593,1.542033518,1.851420537,0.887011904
CCDC62,0.319466468,0.218240799,-0.576630411,-1,0.056818365,0.188772166,0.28324807,0.902340617,0.607804999,0.653757742,0.492410858,0.559200532,0.145911455,0.613968605,0.366615685,0.113194384
SBNO1,1.581691097,1.548228816,0.707437398,0.597390634,1.227024713,1.533394905,1.324226673,1.563459726,1.704217372,1.619658902,1.820630483,1.53011565,1.195342458,1.395385635,1.898291548,0.767448712
KMT5A,0.92227552,0.863708735,0.271685279,-0.573765832,1.114748722,1.244979096,0.605826641,1.381058556,1.358307837,1.211609315,1.495832292,1.495111076,0.614566942,1.449081104,1.378741748,0.15852291
SNRNP35,1.373376045,1.373561303,0.234257287,0.663901823,1.107056922,1.028720058,0.940121905,1.32318855,1.181185362,1.357159282,1.253541049,1.191089231,1.064498422,1.229717669,1.562868488,0.587676063
ZNF605,0.143567471,0.181177349,-0.974969208,-1,0.789269968,0.608868841,0.75289561,0.472621314,0.939459396,0.835324024,0.096143241,0.433563275,0.134825832,0.442268215,0.775162307,0.056868278
ZNF140,1.112258701,1.040498303,0.477744165,0.562276801,1.230025406,0.901773112,0.859080748,1.042827433,1.15835827,1.145890039,1.051464716,1.319979394,0.860475342,1.241645331,1.305191167,0.665251252
ZNF891,0.42036838,0.182962454,-0.557364571,-0.597035029,0.66414272,0.633268533,0.394873687,0.67231883,0.593619304,0.563965658,0.503113527,0.663058618,0.311913779,0.77745807,0.63604465,0.089186342
AC026786.1,1.505151607,1.504126145,1.020264716,1.440764923,1.064656372,1.610113971,1.192389574,1.650216671,1.723783363,1.618987667,1.673698744,1.663455918,1.34170056,1.686941241,1.806066975,1.205427952
ZNF268,0.686773595,0.64155987,-0.100919851,0.447180676,0.545527425,0.951504889,1.005867459,1.097626529,1.166716884,1.18308498,0.953237984,1.167586101,0.87682191,1.034095588,1.297268397,0.187677208
TPTE2,0.714805714,0.618872369,-0.892503219,-0.736565529,-0.34822206,0.622157841,0.539022499,-0.190068634,-0.813026694,0.334702394,-0.262957,0.428994106,0.086513586,0.236687123,-0.144377583,-0.63478241
SAP18,2.622089936,2.666199163,1.449744603,1.713697729,2.417279997,2.557224759,2.233452515,2.572863938,2.516437663,2.527704124,2.613284701,2.378972461,2.307444262,2.354373355,2.503599906,1.737831683
SKA3,1.765989203,1.793264514,1.366599068,1.703263944,1.738965807,1.98361181,1.604143832,1.598810963,1.891890102,1.790398193,2.064714746,2.110508904,1.898460905,2.104683046,1.574706042,0.861836639
USP12,0.66746911,0.575537219,0.164715311,0.373799743,0.829133045,1.050615982,0.91905308,0.539484595,0.98290475,0.678360839,1.105667184,1.047118649,0.748114191,0.962054654,0.938832425,0.058964004
POLR1D,1.635764138,1.644258039,1.246178405,1.454756926,1.322425639,1.359203494,1.219034368,1.13174438,1.256818252,1.200698961,1.487615696,1.338142214,1.141268806,1.248689384,1.268987971,1.354409074
